date,state,district,total_enrolment,total_demo_updates,total_bio_updates,migration_pressure_index,system_load
2025-10-31,Jammu and Kashmir,Udhampur,30,160,330,15.806451612903226,490
2025-10-31,Jharkhand,Bokaro,25,198,165,13.961538461538462,363
2025-10-31,Jharkhand,Chatra,32,147,112,7.848484848484849,259
2025-10-31,Jharkhand,Deoghar,61,326,114,7.096774193548387,440
2025-10-31,Jharkhand,Dhanbad,83,832,274,13.166666666666666,1106
2025-10-31,Jharkhand,Dumka,47,547,125,14.0,672
2025-10-31,Jharkhand,East Singhbhum,63,413,398,12.671875,811
2025-10-31,Jharkhand,Garhwa,70,165,198,5.112676056338028,363
2025-10-31,Jharkhand,Garhwa *,7,32,22,6.75,54
2025-10-31,Jharkhand,Giridih,100,335,149,4.792079207920792,484
2025-10-31,Jharkhand,Godda,56,433,149,10.210526315789474,582
2025-10-31,Jharkhand,Gumla,87,364,205,6.465909090909091,569
2025-10-31,Jharkhand,Hazaribag,6,98,15,16.142857142857142,113
2025-10-31,Jharkhand,Hazaribagh,84,525,124,7.635294117647059,649
2025-10-31,Jharkhand,Jamtara,48,224,60,5.795918367346939,284
2025-10-31,Jharkhand,Khunti,25,226,95,12.346153846153847,321
2025-10-31,Jharkhand,Kodarma,3,20,9,7.25,29
2025-10-31,Jharkhand,Koderma,20,60,44,4.9523809523809526,104
2025-10-31,Jharkhand,Latehar,13,253,95,24.857142857142858,348
2025-10-31,Jharkhand,Lohardaga,27,259,90,12.464285714285714,349
2025-10-31,Jharkhand,Pakur,9,209,40,24.9,249
2025-10-31,Jharkhand,Palamau,1,4,2,3.0,6
2025-10-31,Jharkhand,Palamu,77,923,187,14.23076923076923,1110
2025-10-31,Jharkhand,Pashchimi Singhbhum,8,24,27,5.666666666666667,51
2025-10-31,Jharkhand,Purbi Singhbhum,19,43,38,4.05,81
2025-10-31,Jharkhand,Ramgarh,27,312,71,13.678571428571429,383
2025-10-31,Jharkhand,Ranchi,124,962,315,10.216,1277
2025-10-31,Jharkhand,Sahebganj,86,644,135,8.954022988505747,779
2025-10-31,Jharkhand,Sahibganj,2,2,1,1.0,3
2025-10-31,Jharkhand,Seraikela-Kharsawan,45,407,236,13.978260869565217,643
2025-10-31,Jharkhand,Seraikela-kharsawan,14,108,52,10.666666666666666,160
2025-10-31,Jharkhand,Simdega,17,319,111,23.88888888888889,430
2025-10-31,Jharkhand,West Singhbhum,52,507,306,15.339622641509434,813
2025-10-31,Karnataka,Bagalkot,181,574,584,6.362637362637362,1158
2025-10-31,Karnataka,Bagalkot *,11,27,25,4.333333333333333,52
2025-10-31,Karnataka,Ballari,50,94,167,5.117647058823529,261
2025-10-31,Karnataka,Bangalore,153,660,1038,11.025974025974026,1698
2025-10-31,Karnataka,Bangalore Rural,86,149,133,3.2413793103448274,282
2025-10-31,Karnataka,Belagavi,221,414,495,4.094594594594595,909
2025-10-31,Karnataka,Belgaum,191,720,710,7.447916666666667,1430
2025-10-31,Karnataka,Bellary,133,278,516,5.925373134328358,794
2025-10-31,Karnataka,Bengaluru,489,1745,1161,5.930612244897959,2906
2025-10-31,Karnataka,Bengaluru South,23,71,4,3.125,75
2025-10-31,Karnataka,Bidar,142,354,577,6.510489510489511,931
2025-10-31,Karnataka,Bijapur,158,256,365,3.9056603773584904,621
2025-10-31,Karnataka,Chamarajanagar,10,18,11,2.6363636363636362,29
2025-10-31,Karnataka,Chamrajanagar,74,193,167,4.8,360
2025-10-31,Karnataka,Chamrajnagar,7,51,41,11.5,92
2025-10-31,Karnataka,Chickmagalur,41,176,180,8.476190476190476,356
2025-10-31,Karnataka,Chikkaballapur,102,181,223,3.9223300970873787,404
2025-10-31,Karnataka,Chikkamagaluru,36,57,54,3.0,111
2025-10-31,Karnataka,Chikmagalur,3,20,22,10.5,42
2025-10-31,Karnataka,Chitradurga,102,446,458,8.776699029126213,904
2025-10-31,Karnataka,Dakshina Kannada,178,643,485,6.301675977653631,1128
2025-10-31,Karnataka,Davanagere,14,42,57,6.6,99
2025-10-31,Karnataka,Davangere,88,264,521,8.820224719101123,785
2025-10-31,Karnataka,Dharwad,216,424,477,4.152073732718894,901
2025-10-31,Karnataka,Gadag,96,404,301,7.268041237113402,705
2025-10-31,Karnataka,Gadag *,3,12,12,6.0,24
2025-10-31,Karnataka,Gulbarga,168,345,526,5.153846153846154,871
2025-10-31,Karnataka,Hasan,27,133,83,7.714285714285714,216
2025-10-31,Karnataka,Hassan,81,358,282,7.804878048780488,640
2025-10-31,Karnataka,Haveri,97,702,424,11.489795918367347,1126
2025-10-31,Karnataka,Haveri *,4,18,9,5.4,27
2025-10-31,Karnataka,Kalaburagi,135,413,368,5.742647058823529,781
2025-10-31,Karnataka,Kodagu,52,211,94,5.754716981132075,305
2025-10-31,Karnataka,Kolar,134,441,414,6.333333333333333,855
2025-10-31,Karnataka,Koppal,133,358,406,5.701492537313433,764
2025-10-31,Karnataka,Mandya,102,498,524,9.922330097087379,1022
2025-10-31,Karnataka,Mysore,127,565,435,7.8125,1000
2025-10-31,Karnataka,Mysuru,101,344,348,6.784313725490196,692
2025-10-31,Karnataka,Raichur,297,511,989,5.033557046979865,1500
2025-10-31,Karnataka,Ramanagar,81,329,308,7.7682926829268295,637
2025-10-31,Karnataka,Shimoga,67,234,175,6.014705882352941,409
2025-10-31,Karnataka,Shivamogga,72,280,148,5.863013698630137,428
2025-10-31,Karnataka,Tumakuru,78,362,251,7.7594936708860756,613
2025-10-31,Karnataka,Tumkur,98,473,721,12.06060606060606,1194
2025-10-31,Karnataka,Udupi,79,460,284,9.3,744
2025-10-31,Karnataka,Uttara Kannada,139,435,429,6.171428571428572,864
2025-10-31,Karnataka,Vijayanagara,50,240,83,6.333333333333333,323
2025-10-31,Karnataka,Vijayapura,159,427,454,5.50625,881
2025-10-31,Karnataka,Yadgir,168,506,499,5.946745562130178,1005
2025-10-31,Karnataka,yadgir,20,62,44,5.0476190476190474,106
2025-10-31,Kerala,Alappuzha,73,870,588,19.7027027027027,1458
2025-10-31,Kerala,Ernakulam,95,1522,830,24.5,2352
2025-10-31,Kerala,Idukki,27,378,306,24.428571428571427,684
2025-10-31,Kerala,Kannur,103,1126,691,17.471153846153847,1817
2025-10-31,Kerala,Kasaragod,67,550,328,12.911764705882353,878
2025-10-31,Kerala,Kasargod,9,37,32,6.9,69
2025-10-31,Kerala,Kollam,85,999,815,21.093023255813954,1814
2025-10-31,Kerala,Kottayam,50,701,499,23.529411764705884,1200
2025-10-31,Kerala,Kozhikode,83,1241,1047,27.238095238095237,2288
2025-10-31,Kerala,Malappuram,242,2115,1404,14.481481481481481,3519
2025-10-31,Kerala,Palakkad,120,794,814,13.289256198347108,1608
2025-10-31,Kerala,Pathanamthitta,21,396,363,34.5,759
2025-10-31,Kerala,Thiruvananthapuram,124,1082,915,15.976,1997
2025-10-31,Kerala,Thrissur,128,1165,876,15.821705426356589,2041
2025-10-31,Kerala,Wayanad,26,342,192,19.77777777777778,534
2025-10-31,Ladakh,Kargil,6,13,13,3.7142857142857144,26
2025-10-31,Ladakh,Leh,2,30,12,14.0,42
2025-10-31,Lakshadweep,Lakshadweep,3,17,35,13.0,52
2025-10-31,Madhya Pradesh,Agar Malwa,62,51,39,1.4285714285714286,90
2025-10-31,Madhya Pradesh,Alirajpur,120,245,194,3.628099173553719,439
2025-10-31,Madhya Pradesh,Anuppur,84,202,171,4.3882352941176475,373
2025-10-31,Madhya Pradesh,Ashok Nagar,54,269,141,7.454545454545454,410
2025-10-31,Madhya Pradesh,Balaghat,116,405,348,6.435897435897436,753
2025-10-31,Madhya Pradesh,Barwani,162,662,497,7.110429447852761,1159
2025-10-31,Madhya Pradesh,Betul,170,328,535,5.046783625730995,863
2025-10-31,Madhya Pradesh,Bhind,117,469,311,6.610169491525424,780
2025-10-31,Madhya Pradesh,Bhopal,206,534,663,5.782608695652174,1197
2025-10-31,Madhya Pradesh,Burhanpur,71,152,272,5.888888888888889,424
2025-10-31,Madhya Pradesh,Chhatarpur,183,611,409,5.543478260869565,1020
2025-10-31,Madhya Pradesh,Chhindwara,197,195,474,3.378787878787879,669
2025-10-31,Madhya Pradesh,Damoh,144,469,336,5.551724137931035,805
2025-10-31,Madhya Pradesh,Datia,45,296,105,8.717391304347826,401
2025-10-31,Madhya Pradesh,Dewas,234,242,435,2.880851063829787,677
2025-10-31,Madhya Pradesh,Dhar,188,479,412,4.714285714285714,891
2025-10-31,Madhya Pradesh,Dindori,64,216,166,5.876923076923077,382
2025-10-31,Madhya Pradesh,East Nimar,66,105,140,3.656716417910448,245
2025-10-31,Madhya Pradesh,Guna,112,334,319,5.778761061946903,653
2025-10-31,Madhya Pradesh,Gwalior,143,785,382,8.104166666666666,1167
2025-10-31,Madhya Pradesh,Harda,33,48,132,5.294117647058823,180
2025-10-31,Madhya Pradesh,Harda *,7,35,39,9.25,74
2025-10-31,Madhya Pradesh,Hoshangabad,98,144,278,4.262626262626263,422
2025-10-31,Madhya Pradesh,Indore,318,955,783,5.448275862068965,1738
2025-10-31,Madhya Pradesh,Jabalpur,244,608,592,4.8979591836734695,1200
2025-10-31,Madhya Pradesh,Jhabua,234,944,369,5.587234042553192,1313
2025-10-31,Madhya Pradesh,Katni,169,395,328,4.252941176470588,723
2025-10-31,Madhya Pradesh,Khandwa,59,86,192,4.633333333333334,278
2025-10-31,Madhya Pradesh,Khargone,168,376,397,4.57396449704142,773
2025-10-31,Madhya Pradesh,Maihar,7,61,20,10.125,81
2025-10-31,Madhya Pradesh,Mandla,87,209,141,3.977272727272727,350
2025-10-31,Madhya Pradesh,Mandsaur,206,381,246,3.028985507246377,627
2025-10-31,Madhya Pradesh,Mauganj,11,63,17,6.666666666666667,80
2025-10-31,Madhya Pradesh,Morena,229,775,370,4.978260869565218,1145
2025-10-31,Madhya Pradesh,Narmadapuram,11,53,13,5.5,66
2025-10-31,Madhya Pradesh,Narsimhapur,18,63,70,7.0,133
2025-10-31,Madhya Pradesh,Narsinghpur,72,217,282,6.835616438356165,499
2025-10-31,Madhya Pradesh,Neemuch,103,314,158,4.538461538461538,472
2025-10-31,Madhya Pradesh,Niwari,1,15,4,9.5,19
2025-10-31,Madhya Pradesh,Pandhurna,23,18,4,0.9166666666666666,22
2025-10-31,Madhya Pradesh,Panna,202,346,328,3.3201970443349755,674
2025-10-31,Madhya Pradesh,Raisen,148,484,420,6.067114093959732,904
2025-10-31,Madhya Pradesh,Rajgarh,117,274,402,5.728813559322034,676
2025-10-31,Madhya Pradesh,Ratlam,117,443,603,8.864406779661017,1046
2025-10-31,Madhya Pradesh,Rewa,226,993,551,6.8017621145374445,1544
2025-10-31,Madhya Pradesh,Sagar,287,653,612,4.392361111111111,1265
2025-10-31,Madhya Pradesh,Satna,226,704,730,6.317180616740088,1434
2025-10-31,Madhya Pradesh,Sehore,60,248,278,8.62295081967213,526
2025-10-31,Madhya Pradesh,Seoni,90,369,215,6.417582417582418,584
2025-10-31,Madhya Pradesh,Shahdol,86,317,268,6.724137931034483,585
2025-10-31,Madhya Pradesh,Shajapur,153,343,287,4.090909090909091,630
2025-10-31,Madhya Pradesh,Sheopur,52,163,110,5.150943396226415,273
2025-10-31,Madhya Pradesh,Shivpuri,84,683,341,12.047058823529412,1024
2025-10-31,Madhya Pradesh,Sidhi,126,325,240,4.448818897637795,565
2025-10-31,Madhya Pradesh,Singrauli,104,329,243,5.447619047619048,572
2025-10-31,Madhya Pradesh,Tikamgarh,80,425,361,9.703703703703704,786
2025-10-31,Madhya Pradesh,Ujjain,355,532,685,3.418539325842697,1217
2025-10-31,Madhya Pradesh,Umaria,96,274,121,4.072164948453608,395
2025-10-31,Madhya Pradesh,Vidisha,112,289,463,6.654867256637168,752
2025-10-31,Madhya Pradesh,West Nimar,27,36,30,2.357142857142857,66
2025-10-31,Maharashtra,Ahmadnagar,151,8287,3760,79.25657894736842,12047
2025-10-31,Maharashtra,Ahmed Nagar,3,214,106,80.0,320
2025-10-31,Maharashtra,Akola,85,1698,1762,40.23255813953488,3460
2025-10-31,Maharashtra,Amravati,89,2488,2925,60.144444444444446,5413
2025-10-31,Maharashtra,Aurangabad,158,6363,2456,55.465408805031444,8819
2025-10-31,Maharashtra,Beed,102,5873,2489,81.18446601941747,8362
2025-10-31,Maharashtra,Bhandara,18,1143,1111,118.63157894736842,2254
2025-10-31,Maharashtra,Bid,14,864,219,72.2,1083
2025-10-31,Maharashtra,Buldana,11,1190,573,146.91666666666666,1763
2025-10-31,Maharashtra,Buldhana,96,4219,2569,69.97938144329896,6788
2025-10-31,Maharashtra,Chandrapur,43,4879,2389,165.1818181818182,7268
2025-10-31,Maharashtra,Chatrapati Sambhaji Nagar,4,2,10,2.4,12
2025-10-31,Maharashtra,Chhatrapati Sambhajinagar,7,183,15,24.75,198
2025-10-31,Maharashtra,Dharashiv,3,33,7,10.0,40
2025-10-31,Maharashtra,Dhule,114,1762,1679,29.921739130434784,3441
2025-10-31,Maharashtra,Gadchiroli,17,1221,1985,178.11111111111111,3206
2025-10-31,Maharashtra,Gondiya,31,2667,1225,121.625,3892
2025-10-31,Maharashtra,Hingoli,61,2622,956,57.70967741935484,3578
2025-10-31,Maharashtra,Jalgaon,127,5396,4416,76.65625,9812
2025-10-31,Maharashtra,Jalna,88,2139,2301,49.8876404494382,4440
2025-10-31,Maharashtra,Kolhapur,150,3909,2110,39.86092715231788,6019
2025-10-31,Maharashtra,Latur,128,3139,2169,41.14728682170543,5308
2025-10-31,Maharashtra,Mumbai,295,2466,4326,22.945945945945947,6792
2025-10-31,Maharashtra,Mumbai City,67,383,421,11.823529411764707,804
2025-10-31,Maharashtra,Mumbai Suburban,185,1494,2101,19.327956989247312,3595
2025-10-31,Maharashtra,Mumbai( Sub Urban ),11,66,104,14.166666666666666,170
2025-10-31,Maharashtra,Nagpur,151,2585,3436,39.61184210526316,6021
2025-10-31,Maharashtra,Nanded,138,10837,3626,104.05035971223022,14463
2025-10-31,Maharashtra,Nandurbar,160,897,1953,17.70186335403727,2850
2025-10-31,Maharashtra,Nandurbar *,3,17,55,18.0,72
2025-10-31,Maharashtra,Nashik,250,5565,5921,45.7609561752988,11486
2025-10-31,Maharashtra,Osmanabad,63,4243,1406,88.265625,5649
2025-10-31,Maharashtra,Palghar,130,2937,1460,33.56488549618321,4397
2025-10-31,Maharashtra,Parbhani,129,6555,2200,67.34615384615384,8755
2025-10-31,Maharashtra,Pune,498,6933,5933,25.783567134268537,12866
2025-10-31,Maharashtra,Raigad,31,295,92,12.09375,387
2025-10-31,Maharashtra,Raigarh,116,2479,1407,33.21367521367522,3886
2025-10-31,Maharashtra,Raigarh(MH),1,52,9,30.5,61
2025-10-31,Maharashtra,Ratnagiri,63,1377,1734,48.609375,3111
2025-10-31,Maharashtra,Sangli,95,1825,1777,37.520833333333336,3602
2025-10-31,Maharashtra,Satara,79,3077,1738,60.1875,4815
2025-10-31,Maharashtra,Sindhudurg,28,941,587,52.689655172413794,1528
2025-10-31,Maharashtra,Solapur,215,9082,2545,53.8287037037037,11627
2025-10-31,Maharashtra,Thane,477,7800,6191,29.269874476987447,13991
2025-10-31,Maharashtra,Wardha,22,427,1524,84.82608695652173,1951
2025-10-31,Maharashtra,Washim,41,1462,1461,69.5952380952381,2923
2025-10-31,Maharashtra,Yavatmal,100,5367,4792,100.58415841584159,10159
2025-10-31,Manipur,Bishnupur,22,1474,815,99.52173913043478,2289
2025-10-31,Manipur,Chandel,30,428,176,19.483870967741936,604
2025-10-31,Manipur,Churachandpur,19,951,404,67.75,1355
2025-10-31,Manipur,Imphal East,12,2524,1018,272.46153846153845,3542
2025-10-31,Manipur,Imphal West,28,1526,1033,88.24137931034483,2559
2025-10-31,Manipur,Jiribam,5,9,11,3.3333333333333335,20
2025-10-31,Manipur,Kakching,1,117,28,72.5,145
2025-10-31,Manipur,Senapati,16,946,241,69.82352941176471,1187
2025-10-31,Manipur,Tamenglong,10,433,113,49.63636363636363,546
2025-10-31,Manipur,Thoubal,20,2240,903,149.66666666666666,3143
2025-10-31,Manipur,Ukhrul,12,286,190,36.61538461538461,476
2025-10-31,Meghalaya,East Garo Hills,12,86,19,8.076923076923077,105
2025-10-31,Meghalaya,East Jaintia Hills,20,58,59,5.571428571428571,117
2025-10-31,Meghalaya,East Khasi Hills,99,213,216,4.29,429
2025-10-31,Meghalaya,North Garo Hills,8,44,56,11.11111111111111,100
2025-10-31,Meghalaya,Ri Bhoi,108,190,171,3.311926605504587,361
2025-10-31,Meghalaya,South Garo Hills,19,63,35,4.9,98
2025-10-31,Meghalaya,South West Garo Hills,20,94,144,11.333333333333334,238
2025-10-31,Meghalaya,South West Khasi Hills,14,42,65,7.133333333333334,107
2025-10-31,Meghalaya,West Garo Hills,44,139,185,7.2,324
2025-10-31,Meghalaya,West Jaintia Hills,38,63,194,6.589743589743589,257
2025-10-31,Meghalaya,West Khasi Hills,51,194,51,4.711538461538462,245
2025-10-31,Mizoram,Aizawl,62,178,99,4.396825396825397,277
2025-10-31,Mizoram,Champhai,5,80,17,16.166666666666668,97
2025-10-31,Mizoram,Kolasib,3,52,43,23.75,95
2025-10-31,Mizoram,Lawngtlai,2,16,31,15.666666666666666,47
2025-10-31,Mizoram,Lunglei,3,68,32,25.0,100
2025-10-31,Mizoram,Saiha,3,6,18,6.0,24
2025-10-31,Nagaland,Dimapur,15,151,175,20.375,326
2025-10-31,Nagaland,Kiphire,54,27,28,1.0,55
2025-10-31,Nagaland,Kohima,11,36,91,10.583333333333334,127
2025-10-31,Nagaland,Mokokchung,4,48,74,24.4,122
2025-10-31,Nagaland,Mon,12,67,92,12.23076923076923,159
2025-10-31,Nagaland,Niuland,4,2,3,1.0,5
2025-10-31,Nagaland,Peren,4,25,24,9.8,49
2025-10-31,Nagaland,Phek,4,35,42,15.4,77
2025-10-31,Nagaland,Tuensang,8,25,76,11.222222222222221,101
2025-10-31,Nagaland,Wokha,2,21,55,25.333333333333332,76
2025-10-31,Nagaland,Zunheboto,20,9,38,2.238095238095238,47
2025-10-31,Odisha,Angul,33,522,794,38.705882352941174,1316
2025-10-31,Odisha,Balangir,66,688,1147,27.388059701492537,1835
2025-10-31,Odisha,Baleshwar,17,217,342,31.055555555555557,559
2025-10-31,Odisha,Baleswar,109,553,1481,18.490909090909092,2034
2025-10-31,Odisha,Bargarh,109,815,1179,18.12727272727273,1994
2025-10-31,Odisha,Baudh,1,43,41,42.0,84
2025-10-31,Odisha,Bhadrak,72,471,906,18.863013698630137,1377
2025-10-31,Odisha,Boudh,29,205,392,19.9,597
2025-10-31,Odisha,Cuttack,89,557,1086,18.255555555555556,1643
2025-10-31,Odisha,Debagarh,15,226,218,27.75,444
2025-10-31,Odisha,Dhenkanal,25,332,755,41.80769230769231,1087
2025-10-31,Odisha,Gajapati,23,288,481,32.041666666666664,769
2025-10-31,Odisha,Ganjam,92,1335,1506,30.548387096774192,2841
2025-10-31,Odisha,JAJPUR,26,125,238,13.444444444444445,363
2025-10-31,Odisha,Jagatsinghapur,54,180,631,14.745454545454546,811
2025-10-31,Odisha,Jagatsinghpur,10,52,185,21.545454545454547,237
2025-10-31,Odisha,Jajapur,28,333,403,25.379310344827587,736
2025-10-31,Odisha,Jajpur,1,6,2,4.0,8
2025-10-31,Odisha,Jharsuguda,25,156,192,13.384615384615385,348
2025-10-31,Odisha,Kalahandi,68,584,826,20.434782608695652,1410
2025-10-31,Odisha,Kandhamal,44,340,436,17.244444444444444,776
2025-10-31,Odisha,Kendrapara,57,379,773,19.862068965517242,1152
2025-10-31,Odisha,Kendujhar,79,697,863,19.5,1560
2025-10-31,Odisha,Khorda,49,296,598,17.88,894
2025-10-31,Odisha,Khordha,2,77,114,63.666666666666664,191
2025-10-31,Odisha,Koraput,41,613,453,25.38095238095238,1066
2025-10-31,Odisha,Malkangiri,15,334,338,42.0,672
2025-10-31,Odisha,Mayurbhanj,164,1019,1665,16.266666666666666,2684
2025-10-31,Odisha,NUAPADA,2,6,9,5.0,15
2025-10-31,Odisha,Nabarangapur,91,514,609,12.206521739130435,1123
2025-10-31,Odisha,Nayagarh,23,268,451,29.958333333333332,719
2025-10-31,Odisha,Nuapada,24,333,651,39.36,984
2025-10-31,Odisha,Puri,55,400,509,16.232142857142858,909
2025-10-31,Odisha,Rayagada,33,303,455,22.294117647058822,758
2025-10-31,Odisha,Sambalpur,52,434,457,16.81132075471698,891
2025-10-31,Odisha,Sonapur,18,108,348,24.0,456
2025-10-31,Odisha,Subarnapur,2,40,71,37.0,111
2025-10-31,Odisha,Sundargarh,7,155,124,34.875,279
2025-10-31,Odisha,Sundergarh,43,481,777,28.59090909090909,1258
2025-10-31,Orissa,Anugul,1,2,4,3.0,6
2025-10-31,Orissa,Balangir,4,100,128,45.6,228
2025-10-31,Orissa,Baleshwar,4,34,49,16.6,83
2025-10-31,Orissa,Bargarh,1,14,17,15.5,31
2025-10-31,Orissa,Bhadrak,5,52,63,19.166666666666668,115
2025-10-31,Orissa,Cuttack,3,32,55,21.75,87
2025-10-31,Orissa,Dhenkanal,2,7,15,7.333333333333333,22
2025-10-31,Orissa,Ganjam,4,80,32,22.4,112
2025-10-31,Orissa,Jajapur,4,7,14,4.2,21
2025-10-31,Orissa,Kandhamal,1,4,6,5.0,10
2025-10-31,Orissa,Kendrapara,1,2,4,3.0,6
2025-10-31,Orissa,Khordha,8,52,151,22.555555555555557,203
2025-10-31,Orissa,Nayagarh,3,4,20,6.0,24
2025-10-31,Orissa,Rayagada,1,6,12,9.0,18
2025-10-31,Orissa,Sundargarh,2,12,13,8.333333333333334,25
2025-10-31,Pondicherry,Karaikal,7,17,22,4.875,39
2025-10-31,Pondicherry,Pondicherry,23,122,176,12.416666666666666,298
2025-10-31,Puducherry,Karaikal,8,43,33,8.444444444444445,76
2025-10-31,Puducherry,Puducherry,31,261,149,12.8125,410
2025-10-31,Punjab,Amritsar,164,806,671,8.951515151515151,1477
2025-10-31,Punjab,Barnala,50,245,457,13.764705882352942,702
2025-10-31,Punjab,Bathinda,60,531,725,20.59016393442623,1256
2025-10-31,Punjab,Faridkot,18,226,450,35.578947368421055,676
2025-10-31,Punjab,Fatehgarh Sahib,22,145,307,19.652173913043477,452
2025-10-31,Punjab,Fazilka,56,296,446,13.017543859649123,742
2025-10-31,Punjab,Ferozepur,52,251,393,12.150943396226415,644
2025-10-31,Punjab,Firozpur,5,112,96,34.666666666666664,208
2025-10-31,Punjab,Gurdaspur,153,754,679,9.305194805194805,1433
2025-10-31,Punjab,Hoshiarpur,91,673,449,12.195652173913043,1122
2025-10-31,Punjab,Jalandhar,82,676,649,15.963855421686747,1325
2025-10-31,Punjab,Kapurthala,41,227,187,9.857142857142858,414
2025-10-31,Punjab,Ludhiana,144,1207,1155,16.28965517241379,2362
2025-10-31,Punjab,Malerkotla,23,42,83,5.208333333333333,125
2025-10-31,Punjab,Mansa,41,359,408,18.261904761904763,767
2025-10-31,Punjab,Moga,32,308,524,25.21212121212121,832
2025-10-31,Punjab,Muktsar,7,69,87,19.5,156
2025-10-31,Punjab,Nawanshahr,11,93,77,14.166666666666666,170
2025-10-31,Punjab,Pathankot,14,110,155,17.666666666666668,265
2025-10-31,Punjab,Patiala,72,761,799,21.36986301369863,1560
2025-10-31,Punjab,Rupnagar,39,220,261,12.025,481
2025-10-31,Punjab,S.A.S Nagar(Mohali),5,46,27,12.166666666666666,73
2025-10-31,Punjab,SAS Nagar (Mohali),63,474,336,12.65625,810
2025-10-31,Punjab,Sangrur,68,380,512,12.927536231884059,892
2025-10-31,Punjab,Shaheed Bhagat Singh Nagar,24,114,174,11.52,288
2025-10-31,Punjab,Sri Muktsar Sahib,37,201,235,11.473684210526315,436
2025-10-31,Punjab,Tarn Taran,82,403,284,8.27710843373494,687
2025-10-31,Rajasthan,Ajmer,109,658,413,9.736363636363636,1071
2025-10-31,Rajasthan,Alwar,248,995,496,5.9879518072289155,1491
2025-10-31,Rajasthan,Banswara,95,1276,248,15.875,1524
2025-10-31,Rajasthan,Baran,74,482,235,9.56,717
2025-10-31,Rajasthan,Barmer,203,577,595,5.745098039215686,1172
2025-10-31,Rajasthan,Bharatpur,163,836,397,7.5182926829268295,1233
2025-10-31,Rajasthan,Bhilwara,102,583,423,9.766990291262136,1006
2025-10-31,Rajasthan,Bikaner,117,462,296,6.423728813559322,758
2025-10-31,Rajasthan,Bundi,43,299,140,9.977272727272727,439
2025-10-31,Rajasthan,Chittaurgarh,5,43,9,8.666666666666666,52
2025-10-31,Rajasthan,Chittorgarh,51,564,173,14.173076923076923,737
2025-10-31,Rajasthan,Churu,142,480,366,5.916083916083916,846
2025-10-31,Rajasthan,Dausa,95,457,264,7.510416666666667,721
2025-10-31,Rajasthan,Dholpur,97,443,163,6.183673469387755,606
2025-10-31,Rajasthan,Dungarpur,101,795,295,10.686274509803921,1090
2025-10-31,Rajasthan,Ganganagar,72,414,180,8.136986301369863,594
2025-10-31,Rajasthan,Hanumangarh,57,265,283,9.448275862068966,548
2025-10-31,Rajasthan,Jaipur,289,1423,937,8.137931034482758,2360
2025-10-31,Rajasthan,Jaisalmer,24,200,129,13.16,329
2025-10-31,Rajasthan,Jalor,133,394,299,5.1716417910447765,693
